Land,RB,Kreis,VB,Gem,Name
14,5,21,0500,,Raschau-Markersbach
14,5,21,0500,500,Raschau-Markersbach
14,5,21,0530,,"Schneeberg, Stadt"
14,5,21,0530,530,"Schneeberg, Stadt"
14,5,21,0540,,Schönheide
14,5,21,0540,540,Schönheide
14,5,21,0550,,"Schwarzenberg/Erzgeb., Stadt"
14,5,21,0550,550,"Schwarzenberg/Erzgeb., Stadt"
14,5,21,0560,,Sehmatal
14,5,21,0560,560,Sehmatal
14,5,21,0600,,Stützengrün
14,5,21,0600,600,Stützengrün
14,5,21,0620,,"Thalheim/Erzgeb., Stadt"
14,5,21,0620,620,"Thalheim/Erzgeb., Stadt"
14,5,21,0630,,Thermalbad Wiesenbad
14,5,21,0630,630,Thermalbad Wiesenbad
14,5,21,0640,,"Thum, Stadt"
14,5,21,0640,640,"Thum, Stadt"
14,5,21,0670,,"Wolkenstein, Stadt"
14,5,21,0670,670,"Wolkenstein, Stadt"
14,5,21,5101,,Bärenstein-Königswalde
14,5,21,5101,060,Bärenstein
14,5,21,5101,340,Königswalde
14,5,21,5103,,Burkhardtsdorf
14,5,21,5103,040,Auerbach
14,5,21,5103,120,Burkhardtsdorf
14,5,21,5103,230,Gornsdorf
14,5,21,5110,,Geyer-Tannenberg
14,5,21,5110,210,"Geyer, Stadt"
14,5,21,5110,610,Tannenberg
14,5,21,5115,,Lugau
14,5,21,5115,380,"Lugau/Erzgeb., Stadt"
14,5,21,5115,430,Niederwürschnitz
14,5,21,5130,,Scheibenberg-Schlettau
14,5,21,5130,510,"Scheibenberg, Stadt"
14,5,21,5130,520,"Schlettau, Stadt"
14,5,21,5132,,Kurort Seiffen - Deutschneudorf - Heidersdorf
14,5,21,5132,140,Deutschneudorf
14,5,21,5132,280,Heidersdorf
14,5,21,5132,570,"Seiffen/Erzgeb., Kurort"
14,5,21,5133,,Stollberg/Erzgeb.
14,5,21,5133,420,Niederdorf
14,5,21,5133,590,"Stollberg/Erzgeb., Stadt"
14,5,21,5138,,Zschopau
14,5,21,5138,220,Gornau/Erzgeb.
14,5,21,5138,690,"Zschopau, Stadt, Motorradstadt"
14,5,21,5139,,Zschorlau
14,5,21,5139,080,Bockau
14,5,21,5139,700,Zschorlau
14,5,21,5140,,Zwönitz
14,5,21,5140,180,"Elterlein, Stadt"
14,5,21,5140,710,"Zwönitz, Stadt"
14,5,21,5405,,Wildenstein
14,5,21,5405,090,Börnichen/Erzgeb.
14,5,21,5405,270,Grünhainichen
14,5,22,,,Mittelsachsen
14,5,22,0020,,"Augustusburg, Stadt"
14,5,22,0020,020,"Augustusburg, Stadt"
14,5,22,0035,,Bobritzsch-Hilbersdorf
14,5,22,0035,035,Bobritzsch-Hilbersdorf
14,5,22,0050,,"Brand-Erbisdorf, Stadt"
14,5,22,0050,050,"Brand-Erbisdorf, Stadt"
14,5,22,0070,,Claußnitz
14,5,22,0070,070,Claußnitz
14,5,22,0080,,"Döbeln, Stadt"
14,5,22,0080,080,"Döbeln, Stadt"
14,5,22,0110,,Eppendorf
14,5,22,0110,110,Eppendorf
14,5,22,0120,,Erlau
14,5,22,0120,120,Erlau
14,5,22,0140,,"Flöha, Stadt"
14,5,22,0140,140,"Flöha, Stadt"
14,5,22,0150,,"Frankenberg/Sa., Stadt, Garnisonsstadt"
14,5,22,0150,150,"Frankenberg/Sa., Stadt, Garnisonsstadt"
14,5,22,0170,,"Frauenstein, Stadt"
14,5,22,0170,170,"Frauenstein, Stadt"
14,5,22,0180,,"Freiberg, Stadt, Universitätsstadt"
14,5,22,0180,180,"Freiberg, Stadt, Universitätsstadt"
14,5,22,0190,,"Geringswalde, Stadt"
14,5,22,0190,190,"Geringswalde, Stadt"
14,5,22,0200,,Großhartmannsdorf
14,5,22,0200,200,Großhartmannsdorf
14,5,22,0210,,"Großschirma, Stadt"
14,5,22,0210,210,"Großschirma, Stadt"
14,5,22,0220,,Großweitzschen
14,5,22,0220,220,Großweitzschen
14,5,22,0230,,"Hainichen, Stadt"
14,5,22,0230,230,"Hainichen, Stadt"
14,5,22,0240,,Halsbrücke
14,5,22,0240,240,Halsbrücke
14,5,22,0250,,"Hartha, Stadt"
14,5,22,0250,250,"Hartha, Stadt"
14,5,22,0260,,Hartmannsdorf
14,5,22,0260,260,Hartmannsdorf
14,5,22,0290,,Königshain-Wiederau
14,5,22,0290,290,Königshain-Wiederau
14,5,22,0300,,Kriebstein
14,5,22,0300,300,Kriebstein
14,5,22,0310,,"Leisnig, Stadt"
14,5,22,0310,310,"Leisnig, Stadt"
14,5,22,0320,,Leubsdorf
14,5,22,0320,320,Leubsdorf
14,5,22,0330,,Lichtenau
14,5,22,0330,330,Lichtenau
14,5,22,0350,,"Lunzenau, Stadt"
14,5,22,0350,350,"Lunzenau, Stadt"
14,5,22,0390,,Mulda/Sa.
14,5,22,0390,390,Mulda/Sa.
14,5,22,0400,,Neuhausen/Erzgeb.
14,5,22,0400,400,Neuhausen/Erzgeb.
14,5,22,0420,,Niederwiesa
14,5,22,0420,420,Niederwiesa
14,5,22,0430,,Oberschöna
14,5,22,0430,430,Oberschöna
14,5,22,0440,,"Oederan, Stadt"
14,5,22,0440,440,"Oederan, Stadt"
14,5,22,0460,,"Penig, Stadt"
14,5,22,0460,460,"Penig, Stadt"
14,5,22,0470,,Rechenberg-Bienenmühle
14,5,22,0470,470,Rechenberg-Bienenmühle
14,5,22,0480,,Reinsberg
14,5,22,0480,480,Reinsberg
14,5,22,0500,,Rossau
14,5,22,0500,500,Rossau
14,5,22,0510,,"Roßwein, Stadt"
14,5,22,0510,510,"Roßwein, Stadt"
14,5,22,0540,,Striegistal
14,5,22,0540,540,Striegistal
14,5,22,0570,,"Waldheim, Stadt"
14,5,22,0570,570,"Waldheim, Stadt"
14,5,22,0580,,Wechselburg
14,5,22,0580,580,Wechselburg
14,5,22,5102,,Burgstädt
14,5,22,5102,060,"Burgstädt, Stadt"
14,5,22,5102,380,Mühlau
14,5,22,5102,550,Taura
14,5,22,5113,,Lichtenberg-Weißenborn
14,5,22,5113,340,Lichtenberg/Erzgeb.
14,5,22,5113,590,Weißenborn/Erzgeb.
14,5,22,5119,,Mittweida
14,5,22,5119,010,Altmittweida
14,5,22,5119,360,"Mittweida, Stadt, Hochschulstadt"
14,5,22,5123,,Ostrau
14,5,22,5123,450,Ostrau
14,5,22,5123,620,Zschaitz-Ottewig
14,5,22,5126,,Rochlitz
14,5,22,5126,280,Königsfeld
14,5,22,5126,490,"Rochlitz, Stadt"
14,5,22,5126,530,Seelitz
14,5,22,5126,600,Zettlitz
14,5,22,5129,,Sayda/Dorfchemnitz
14,5,22,5129,090,Dorfchemnitz
14,5,22,5129,520,"Sayda, Stadt"
14,5,23,,,Vogtlandkreis
14,5,23,0010,,"Adorf/Vogtl., Stadt"
14,5,23,0010,010,"Adorf/Vogtl., Stadt"
14,5,23,0020,,"Auerbach/Vogtl., Stadt"
14,5,23,0020,020,"Auerbach/Vogtl., Stadt"
14,5,23,0030,,Bad Brambach
14,5,23,0030,030,Bad Brambach
14,5,23,0040,,"Bad Elster, Stadt"
14,5,23,0040,040,"Bad Elster, Stadt"
14,5,23,0090,,Ellefeld
14,5,23,0090,090,Ellefeld
14,5,23,0100,,"Elsterberg, Stadt"
14,5,23,0100,100,"Elsterberg, Stadt"
14,5,23,0160,,"Klingenthal, Stadt"
14,5,23,0160,160,"Klingenthal, Stadt"
14,5,23,0170,,"Lengenfeld, Stadt"
14,5,23,0170,170,"Lengenfeld, Stadt"
14,5,23,0200,,"Markneukirchen, Stadt"
14,5,23,0200,200,"Markneukirchen, Stadt"
14,5,23,0245,,Muldenhammer
14,5,23,0245,245,Muldenhammer
14,5,23,0280,,Neumark
14,5,23,0280,280,Neumark
14,5,23,0310,,"Pausa-Mühltroff, Stadt"
14,5,23,0310,310,"Pausa-Mühltroff, Stadt"
14,5,23,0320,,"Plauen, Stadt"
14,5,23,0320,320,"Plauen, Stadt"
14,5,23,0330,,Pöhl
14,5,23,0330,330,Pöhl
14,5,23,0360,,"Rodewisch, Stadt"
14,5,23,0360,360,"Rodewisch, Stadt"
14,5,23,0365,,Rosenbach/Vogtl.
14,5,23,0365,365,Rosenbach/Vogtl.
14,5,23,0380,,Steinberg
14,5,23,0380,380,Steinberg
14,5,23,0450,,Weischlitz
14,5,23,0450,450,Weischlitz
14,5,23,5107,,Falkenstein
14,5,23,5107,120,"Falkenstein/Vogtl., Stadt"
14,5,23,5107,130,Grünbach
14,5,23,5107,290,Neustadt/Vogtl.
14,5,23,5120,,Netzschkau-Limbach
14,5,23,5120,190,Limbach
14,5,23,5120,260,"Netzschkau, Stadt"
14,5,23,5122,,"Oelsnitz/Vogtl., Bösenbrunn, Eichigt und Triebel/Vogtl."
14,5,23,5122,060,Bösenbrunn
14,5,23,5122,080,Eichigt
14,5,23,5122,300,"Oelsnitz/Vogtl., Stadt"
14,5,23,5122,440,Triebel/Vogtl.
14,5,23,5125,,Reichenbach im Vogtland
14,5,23,5125,150,Heinsdorfergrund
14,5,23,5125,340,"Reichenbach im Vogtland, Stadt"
14,5,23,5131,,Schöneck/Mühlental
14,5,23,5131,230,Mühlental
14,5,23,5131,370,"Schöneck/Vogtl., Stadt"
14,5,23,5134,,Treuen/Neuensalz
14,5,23,5134,270,Neuensalz
14,5,23,5134,430,"Treuen, Stadt"
14,5,23,5402,,Jägerswald
14,5,23,5402,050,Bergen
14,5,23,5402,410,Theuma
14,5,23,5402,420,Tirpersdorf
14,5,23,5402,460,Werda
14,5,24,,,Zwickau
14,5,24,0020,,Callenberg
14,5,24,0020,020,Callenberg
14,5,24,0060,,Fraureuth
14,5,24,0060,060,Fraureuth
14,5,24,0070,,Gersdorf
14,5,24,0070,070,Gersdorf
14,5,24,0080,,"Glauchau, Stadt"
14,5,24,0080,080,"Glauchau, Stadt"
14,5,24,0090,,"Hartenstein, Stadt"
14,5,24,0090,090,"Hartenstein, Stadt"
14,5,24,0120,,"Hohenstein-Ernstthal, Stadt"
14,5,24,0120,120,"Hohenstein-Ernstthal, Stadt"
14,5,24,0140,,Langenbernsdorf
14,5,24,0140,140,Langenbernsdorf
14,5,24,0150,,Langenweißbach
14,5,24,0150,150,Langenweißbach
14,5,24,0170,,Lichtentanne
14,5,24,0170,170,Lichtentanne
14,5,24,0200,,Mülsen
14,5,24,0200,200,Mülsen
14,5,24,0210,,Neukirchen/Pleiße
14,5,24,0210,210,Neukirchen/Pleiße
14,5,24,0230,,"Oberlungwitz, Stadt"
14,5,24,0230,230,"Oberlungwitz, Stadt"
14,5,24,0250,,Reinsdorf
14,5,24,0250,250,Reinsdorf
14,5,24,0300,,"Werdau, Stadt"
14,5,24,0300,300,"Werdau, Stadt"
14,5,24,0310,,"Wildenfels, Stadt"
14,5,24,0310,310,"Wildenfels, Stadt"
14,5,24,0320,,"Wilkau-Haßlau, Stadt"
14,5,24,0320,320,"Wilkau-Haßlau, Stadt"
14,5,24,0330,,"Zwickau, Stadt"
14,5,24,0330,330,"Zwickau, Stadt"
14,5,24,5104,,Crimmitschau-Dennheritz
14,5,24,5104,030,"Crimmitschau, Stadt"
14,5,24,5104,050,Dennheritz
14,5,24,5111,,Kirchberg
14,5,24,5111,040,Crinitzberg
14,5,24,5111,100,Hartmannsdorf b. Kirchberg
14,5,24,5111,110,Hirschfeld
14,5,24,5111,130,"Kirchberg, Stadt"
14,5,24,5114,,Limbach-Oberfrohna
14,5,24,5114,180,"Limbach-Oberfrohna, Stadt"
14,5,24,5114,220,Niederfrohna
14,5,24,5118,,Meerane-Schönberg
14,5,24,5118,190,"Meerane, Stadt"
14,5,24,5118,270,Schönberg
14,5,24,5128,,Rund um den Auersberg
14,5,24,5128,010,Bernsdorf
14,5,24,5128,160,"Lichtenstein/Sa., Stadt"
14,5,24,5128,280,St. Egidien
14,5,24,5135,,Waldenburg
14,5,24,5135,240,Oberwiera
14,5,24,5135,260,Remse
14,5,24,5135,290,"Waldenburg, Stadt"
14,6,,,,früher: Direktionsbezirk Dresden
14,6,12,,,"Dresden, Stadt"
14,6,12,0000,,"Dresden, Stadt"
14,6,12,0000,000,"Dresden, Stadt"
14,6,25,,,Bautzen
14,6,25,0010,,Arnsdorf
14,6,25,0010,010,Arnsdorf
14,6,25,0020,,"Bautzen / Budyšin, Stadt"
14,6,25,0020,020,"Bautzen / Budyšin, Stadt"
14,6,25,0030,,"Bernsdorf, Stadt"
14,6,25,0030,030,"Bernsdorf, Stadt"
14,6,25,0060,,Burkau
14,6,25,0060,060,Burkau
14,6,25,0090,,Cunewalde
14,6,25,0090,090,Cunewalde
14,6,25,0100,,Demitz-Thumitz
14,6,25,0100,100,Demitz-Thumitz
14,6,25,0110,,Doberschau-Gaußig / Dobruša-Huska
14,6,25,0110,110,Doberschau-Gaußig / Dobruša-Huska
14,6,25,0120,,Elsterheide / Halštrowska Hola
14,6,25,0120,120,Elsterheide / Halštrowska Hola
14,6,25,0130,,"Elstra, Stadt"
14,6,25,0130,130,"Elstra, Stadt"
14,6,25,0150,,Göda / Hodźij
14,6,25,0150,150,Göda / Hodźij
14,6,25,0160,,Großdubrau / Wulka Dubrawa
14,6,25,0160,160,Großdubrau / Wulka Dubrawa
14,6,25,0200,,"Großröhrsdorf, Stadt"
14,6,25,0200,200,"Großröhrsdorf, Stadt"
14,6,25,0220,,Haselbachtal
14,6,25,0220,220,Haselbachtal
14,6,25,0230,,Hochkirch / Bukecy
14,6,25,0230,230,Hochkirch / Bukecy
14,6,25,0240,,"Hoyerswerda / Wojerecy, Stadt"
14,6,25,0240,240,"Hoyerswerda / Wojerecy, Stadt"
14,6,25,0250,,"Kamenz / Kamjenc, Stadt"
14,6,25,0250,250,"Kamenz / Kamjenc, Stadt"
14,6,25,0280,,Königswartha / Rakecy
14,6,25,0280,280,Königswartha / Rakecy
14,6,25,0290,,Kubschütz / Kubšicy
14,6,25,0290,290,Kubschütz / Kubšicy
14,6,25,0310,,"Lauta, Stadt"
14,6,25,0310,310,"Lauta, Stadt"
14,6,25,0330,,Lohsa / Łaz
14,6,25,0330,330,Lohsa / Łaz
14,6,25,0340,,Malschwitz / Malešecy
14,6,25,0340,340,Malschwitz / Malešecy
14,6,25,0380,,Neukirch/Lausitz
14,6,25,0380,380,Neukirch/Lausitz
14,6,25,0420,,Oßling
14,6,25,0420,420,Oßling
14,6,25,0430,,Ottendorf-Okrilla
14,6,25,0430,430,Ottendorf-Okrilla
14,6,25,0480,,"Radeberg, Stadt"
14,6,25,0480,480,"Radeberg, Stadt"
14,6,25,0490,,Radibor / Radwor
14,6,25,0490,490,Radibor / Radwor
14,6,25,0525,,"Schirgiswalde-Kirschau, Stadt"
14,6,25,0525,525,"Schirgiswalde-Kirschau, Stadt"
14,6,25,0530,,Schmölln-Putzkau
14,6,25,0530,530,Schmölln-Putzkau
14,6,25,0550,,Schwepnitz
14,6,25,0550,550,Schwepnitz
14,6,25,0560,,Sohland a. d. Spree
14,6,25,0560,560,Sohland a. d. Spree
14,6,25,0570,,Spreetal / Sprjewiny Doł
14,6,25,0570,570,Spreetal / Sprjewiny Doł
14,6,25,0590,,Steinigtwolmsdorf
14,6,25,0590,590,Steinigtwolmsdorf
14,6,25,0600,,Wachau
14,6,25,0600,600,Wachau
14,6,25,0610,,"Weißenberg / Wóspork, Stadt"
14,6,25,0610,610,"Weißenberg / Wóspork, Stadt"
14,6,25,0630,,"Wilthen, Stadt"
14,6,25,0630,630,"Wilthen, Stadt"
14,6,25,0640,,"Wittichenau / Kulow, Stadt"
14,6,25,0640,640,"Wittichenau / Kulow, Stadt"
14,6,25,5207,,Bischofswerda
14,6,25,5207,040,"Bischofswerda, Stadt"
14,6,25,5207,510,Rammenau
14,6,25,5211,,Großharthau
14,6,25,5211,140,Frankenthal
14,6,25,5211,170,Großharthau
14,6,25,5212,,Großpostwitz/O.L.
14,6,25,5212,190,Großpostwitz/O.L. / Budestecy
14,6,25,5212,390,Obergurig / Hornja Hórka
14,6,25,5218,,Königsbrück
14,6,25,5218,270,"Königsbrück, Stadt"
14,6,25,5218,300,Laußnitz
14,6,25,5218,370,Neukirch
14,6,25,5223,,Neschwitz
14,6,25,5223,360,Neschwitz / Njeswačidło
14,6,25,5223,460,Puschwitz / Bóšicy
14,6,25,5231,,Pulsnitz
14,6,25,5231,180,Großnaundorf
14,6,25,5231,320,Lichtenberg
14,6,25,5231,410,Ohorn
14,6,25,5231,450,"Pulsnitz, Stadt"
14,6,25,5231,580,Steina
14,6,25,5501,,Am Klosterwasser
14,6,25,5501,080,Crostwitz / Chrósćicy
14,6,25,5501,350,Nebelschütz / Njebjelčicy
14,6,25,5501,440,Panschwitz-Kuckau / Pančicy-Kukow
14,6,25,5501,470,Räckelwitz / Worklecy
14,6,25,5501,500,Ralbitz-Rosenthal / Ralbicy-Róžant
14,6,26,,,Görlitz
14,6,26,0060,,Boxberg/O.L. / Hamor
14,6,26,0060,060,Boxberg/O.L. / Hamor
14,6,26,0085,,"Ebersbach-Neugersdorf, Stadt"
14,6,26,0085,085,"Ebersbach-Neugersdorf, Stadt"
14,6,26,0110,,"Görlitz, Stadt"
14,6,26,0110,110,"Görlitz, Stadt"
14,6,26,0180,,"Herrnhut, Stadt"
14,6,26,0180,180,"Herrnhut, Stadt"
14,6,26,0245,,Kottmar
14,6,26,0245,245,Kottmar
14,6,26,0250,,Krauschwitz i.d. O.L. / Krušwica
14,6,26,0250,250,Krauschwitz i.d. O.L. / Krušwica
14,6,26,0280,,Leutersdorf
14,6,26,0280,280,Leutersdorf
14,6,26,0300,,Markersdorf
14,6,26,0300,300,Markersdorf
14,6,26,0310,,Mittelherwigsdorf
14,6,26,0310,310,Mittelherwigsdorf
14,6,26,0370,,"Niesky, Stadt"
14,6,26,0370,370,"Niesky, Stadt"
14,6,26,0390,,Oderwitz
14,6,26,0390,390,Oderwitz
14,6,26,0420,,"Ostritz, Stadt"
14,6,26,0420,420,"Ostritz, Stadt"
14,6,26,0530,,"Seifhennersdorf, Stadt"
14,6,26,0530,530,"Seifhennersdorf, Stadt"
14,6,26,0610,,"Zittau, Stadt"
14,6,26,0610,610,"Zittau, Stadt"
14,6,26,5203,,Bad Muskau
14,6,26,5203,010,"Bad Muskau / Mužakow, Stadt"
14,6,26,5203,100,Gablenz / Jabłońc
14,6,26,5206,,Bernstadt / Schönau-Berzdorf
14,6,26,5206,030,"Bernstadt a. d. Eigen, Stadt"
14,6,26,5206,500,Schönau-Berzdorf a. d. Eigen
14,6,26,5214,,Großschönau-Hainewalde
14,6,26,5214,140,Großschönau
14,6,26,5214,170,Hainewalde
14,6,26,5220,,Löbau
14,6,26,5220,150,Großschweidnitz
14,6,26,5220,270,Lawalde
14,6,26,5220,290,"Löbau, Stadt"
14,6,26,5220,470,Rosenbach
14,6,26,5224,,Neusalza-Spremberg
14,6,26,5224,070,Dürrhennersdorf
14,6,26,5224,350,"Neusalza-Spremberg, Stadt"
14,6,26,5224,510,Schönbach
14,6,26,5227,,Olbersdorf
14,6,26,5227,050,Bertsdorf-Hörnitz
14,6,26,5227,210,"Jonsdorf, Kurort"
14,6,26,5227,400,Olbersdorf
14,6,26,5227,430,Oybin
14,6,26,5228,,Oppach-Beiersdorf
14,6,26,5228,020,Beiersdorf
14,6,26,5228,410,Oppach
14,6,26,5232,,Reichenbach/O.L.
14,6,26,5232,240,Königshain
14,6,26,5232,450,"Reichenbach/O.L., Stadt"
14,6,26,5232,570,Vierkirchen
14,6,26,5233,,Rietschen
14,6,26,5233,260,Kreba-Neudorf / Chrjebja-Nowa Wjes
14,6,26,5233,460,Rietschen / Rěčicy
14,6,26,5235,,Rothenburg/O.L.
14,6,26,5235,160,Hähnichen
14,6,26,5235,480,"Rothenburg/O.L., Stadt"
14,6,26,5237,,Schleife
14,6,26,5237,120,Groß Düben / Dźěwin
14,6,26,5237,490,Schleife / Slepo
14,6,26,5237,560,Trebendorf / Trjebin
14,6,26,5242,,Weißwasser/O.L.
14,6,26,5242,590,Weißkeißel / Wuskidź
14,6,26,5242,600,"Weißwasser/O.L., Stadt / Běła Woda"
14,6,26,5502,,Diehsa
14,6,26,5502,190,Hohendubrau / Wysoka Dubrawa
14,6,26,5502,320,Mücka / Mikow
14,6,26,5502,440,Quitzdorf am See
14,6,26,5502,580,Waldhufen
14,6,26,5503,,Weißer Schöps/Neiße
14,6,26,5503,200,Horka
14,6,26,5503,230,Kodersdorf
14,6,26,5503,330,Neißeaue
14,6,26,5503,520,Schöpstal
14,6,27,,,Meißen
14,6,27,0010,,"Coswig, Stadt"
14,6,27,0010,010,"Coswig, Stadt"
14,6,27,0020,,Diera-Zehren
14,6,27,0020,020,Diera-Zehren
14,6,27,0030,,Ebersbach
14,6,27,0030,030,Ebersbach
14,6,27,0050,,"Gröditz, Stadt"
14,6,27,0050,050,"Gröditz, Stadt"
14,6,27,0060,,"Großenhain, Stadt"
14,6,27,0060,060,"Großenhain, Stadt"
14,6,27,0070,,Hirschstein
14,6,27,0070,070,Hirschstein
14,6,27,0080,,Käbschütztal
14,6,27,0080,080,Käbschütztal
14,6,27,0100,,Klipphausen
14,6,27,0100,100,Klipphausen
14,6,27,0130,,"Lommatzsch, Stadt"
14,6,27,0130,130,"Lommatzsch, Stadt"
14,6,27,0140,,"Meißen, Stadt"
14,6,27,0140,140,"Meißen, Stadt"
14,6,27,0150,,Moritzburg
14,6,27,0150,150,Moritzburg
14,6,27,0170,,Niederau
14,6,27,0170,170,Niederau
14,6,27,0180,,"Nossen, Stadt"
14,6,27,0180,180,"Nossen, Stadt"
14,6,27,0200,,Priestewitz
14,6,27,0200,200,Priestewitz
14,6,27,0210,,"Radebeul, Stadt"
14,6,27,0210,210,"Radebeul, Stadt"
14,6,27,0220,,"Radeburg, Stadt"
14,6,27,0220,220,"Radeburg, Stadt"
14,6,27,0230,,"Riesa, Stadt"
14,6,27,0230,230,"Riesa, Stadt"
14,6,27,0260,,Stauchitz
14,6,27,0260,260,Stauchitz
14,6,27,0270,,"Strehla, Stadt"
14,6,27,0270,270,"Strehla, Stadt"
14,6,27,0290,,Thiendorf
14,6,27,0290,290,Thiendorf
14,6,27,0310,,Weinböhla
14,6,27,0310,310,Weinböhla
14,6,27,0360,,Zeithain
14,6,27,0360,360,Zeithain
14,6,27,5225,,Nünchritz
14,6,27,5225,040,Glaubitz
14,6,27,5225,190,Nünchritz
14,6,27,5234,,Röderaue-Wülknitz
14,6,27,5234,240,Röderaue
14,6,27,5234,340,Wülknitz
14,6,27,5238,,Schönfeld
14,6,27,5238,110,Lampertswalde
14,6,27,5238,250,Schönfeld
14,6,28,,,Sächsische Schweiz-Osterzgebirge
14,6,28,0050,,Bannewitz
14,6,28,0050,050,Bannewitz
14,6,28,0060,,"Dippoldiswalde, Stadt"
14,6,28,0060,060,"Dippoldiswalde, Stadt"
14,6,28,0100,,Dürrröhrsdorf-Dittersbach
14,6,28,0100,100,Dürrröhrsdorf-Dittersbach
14,6,28,0110,,"Freital, Stadt"
14,6,28,0110,110,"Freital, Stadt"
14,6,28,0130,,"Glashütte, Stadt"
14,6,28,0130,130,"Glashütte, Stadt"
14,6,28,0160,,"Heidenau, Stadt"
14,6,28,0160,160,"Heidenau, Stadt"
14,6,28,0190,,"Hohnstein, Stadt"
14,6,28,0190,190,"Hohnstein, Stadt"
14,6,28,0220,,Kreischa
14,6,28,0220,220,Kreischa
14,6,28,0260,,"Neustadt in Sachsen, Stadt"
14,6,28,0260,260,"Neustadt in Sachsen, Stadt"
14,6,28,0300,,"Rabenau, Stadt"
14,6,28,0300,300,"Rabenau, Stadt"
14,6,28,0360,,"Sebnitz, Stadt"
14,6,28,0360,360,"Sebnitz, Stadt"
14,6,28,0380,,"Stolpen, Stadt"
14,6,28,0380,380,"Stolpen, Stadt"
14,6,28,0410,,"Wilsdruff, Stadt"
14,6,28,0410,410,"Wilsdruff, Stadt"
14,6,28,5201,,Altenberg
14,6,28,5201,010,"Altenberg, Stadt"
14,6,28,5201,170,Hermsdorf/Erzgeb.
14,6,28,5202,,Bad Gottleuba-Berggießhübel
14,6,28,5202,020,"Bad Gottleuba-Berggießhübel, Stadt"
14,6,28,5202,040,Bahretal
14,6,28,5202,230,"Liebstadt, Stadt"
14,6,28,5204,,Bad Schandau
14,6,28,5204,030,"Bad Schandau, Stadt"
14,6,28,5204,320,Rathmannsdorf
14,6,28,5204,330,Reinhardtsdorf-Schöna
14,6,28,5209,,Dohna-Müglitztal
14,6,28,5209,080,"Dohna, Stadt"
14,6,28,5209,250,Müglitztal
14,6,28,5219,,Königstein/Sächs. Schw.
14,6,28,5219,140,Gohrisch
14,6,28,5219,210,"Königstein/Sächs. Schw., Stadt"
14,6,28,5219,310,"Rathen, Kurort"
14,6,28,5219,340,Rosenthal-Bielatal
14,6,28,5219,390,Struppen
14,6,28,5221,,Lohmen/Stadt Wehlen
14,6,28,5221,240,Lohmen
14,6,28,5221,370,"Stadt Wehlen, Stadt"
14,6,28,5229,,Pirna
14,6,28,5229,070,Dohma
14,6,28,5229,270,"Pirna, Stadt"
14,6,28,5230,,Klingenberg
14,6,28,5230,150,Hartmannsdorf-Reichenau
14,6,28,5230,205,Klingenberg
14,6,28,5240,,Tharandt
14,6,28,5240,090,Dorfhain
14,6,28,5240,400,"Tharandt, Stadt"
14,7,,,,früher: Direktionsbezirk Leipzig
14,7,13,,,"Leipzig, Stadt"
14,7,13,0000,,"Leipzig, Stadt"
14,7,13,0000,000,"Leipzig, Stadt"
14,7,29,,,Leipzig
14,7,29,0030,,Bennewitz
14,7,29,0030,030,Bennewitz
14,7,29,0040,,"Böhlen, Stadt"
14,7,29,0040,040,"Böhlen, Stadt"
14,7,29,0050,,"Borna, Stadt"
14,7,29,0050,050,"Borna, Stadt"
14,7,29,0060,,Borsdorf
14,7,29,0060,060,Borsdorf
14,7,29,0070,,"Brandis, Stadt"
14,7,29,0070,070,"Brandis, Stadt"
14,7,29,0080,,"Colditz, Stadt"
14,7,29,0080,080,"Colditz, Stadt"
14,7,29,0140,,"Frohburg, Stadt"
14,7,29,0140,140,"Frohburg, Stadt"
14,7,29,0150,,"Geithain, Stadt"
14,7,29,0150,150,"Geithain, Stadt"
14,7,29,0160,,"Grimma, Stadt"
14,7,29,0160,160,"Grimma, Stadt"
14,7,29,0170,,"Groitzsch, Stadt"
14,7,29,0170,170,"Groitzsch, Stadt"
14,7,29,0190,,Großpösna
14,7,29,0190,190,Großpösna
14,7,29,0220,,"Kitzscher, Stadt"
14,7,29,0220,220,"Kitzscher, Stadt"
14,7,29,0245,,Lossatal
14,7,29,0245,245,Lossatal
14,7,29,0250,,Machern
14,7,29,0250,250,Machern
14,7,29,0260,,"Markkleeberg, Stadt"
14,7,29,0260,260,"Markkleeberg, Stadt"
14,7,29,0270,,"Markranstädt, Stadt"
14,7,29,0270,270,"Markranstädt, Stadt"
14,7,29,0320,,Neukieritzsch
14,7,29,0320,320,Neukieritzsch
14,7,29,0360,,"Regis-Breitingen, Stadt"
14,7,29,0360,360,"Regis-Breitingen, Stadt"
14,7,29,0370,,"Rötha, Stadt"
14,7,29,0370,370,"Rötha, Stadt"
14,7,29,0380,,Thallwitz
14,7,29,0380,380,Thallwitz
14,7,29,0400,,"Trebsen/Mulde, Stadt"
14,7,29,0400,400,"Trebsen/Mulde, Stadt"
14,7,29,0410,,"Wurzen, Stadt"
14,7,29,0410,410,"Wurzen, Stadt"
14,7,29,0430,,"Zwenkau, Stadt"
14,7,29,0430,430,"Zwenkau, Stadt"
14,7,29,5301,,Bad Lausick
14,7,29,5301,010,"Bad Lausick, Stadt"
14,7,29,5301,330,Otterwisch
14,7,29,5307,,Naunhof
14,7,29,5307,020,Belgershain
14,7,29,5307,300,"Naunhof, Stadt"
14,7,29,5307,340,Parthenstein
